timeUTC, timeOffset, activityIndex, activityCount
1446229085, -4, 0.20614558, 0.05986652
1446229115, -4, 0.20922714, 0.06596969
1446229145, -4, 0.54069585, 0.08616263
1446229175, -4, 0.70617843, 0.08313844
1446229205, -4, 0.05768882, 0.05306600
1446229235, -4, 0.07504665, 0.05768882
1446229265, -4, 0.05986652, 0.05542563
1446229295, -4, 0.17453939, 0.06400000
1446229325, -4, 0.09329523, 0.06196773
1446229355, -4, 0.53282642, 0.08908423
1446229385, -4, 0.08000000, 0.05306600
1446229415, -4, 0.08466404, 0.05059644
1446229445, -4, 0.15758173, 0.08000000
1446229475, -4, 0.20238577, 0.05306600
1446229505, -4, 0.58438343, 0.08466404
1446229535, -4, 0.74206197, 0.09465728
1446229565, -4, 0.10851728, 0.06596969
1446229595, -4, 0.30818176, 0.08466404
1446229625, -4, 0.70545304, 0.09732420
1446229655, -4, 0.11648176, 0.07155418
1446229685, -4, 0.49055070, 0.07155418
1446229715, -4, 0.55679083, 0.07155418
1446229745, -4, 0.04800000, 0.04800000
1446229775, -4, 0.42150208, 0.07332121
1446229805, -4, 0.11973304, 0.06400000
1446229835, -4, 0.44021812, 0.07838367
1446229865, -4, 0.07504665, 0.06400000
1446229895, -4, 0.07332121, 0.06596969
1446229925, -4, 0.04800000, 0.04525483
1446229955, -4, 0.13856407, 0.06788225
1446229985, -4, 0.33062366, 0.08616263
1446230015, -4, 0.05542563, 0.04233202
1446230045, -4, 0.05986652, 0.07332121
1446230075, -4, 0.11200000, 0.06974238
1446230105, -4, 0.35848570, 0.08616263
1446230135, -4, 0.42362246, 0.06788225
1446230165, -4, 0.03577709, 0.03919183
1446230195, -4, 0.04233202, 0.04525483
1446230225, -4, 0.04233202, 0.04800000
1446230255, -4, 0.28306890, 0.06196773
1446230285, -4, 0.47111782, 0.06400000
1446230315, -4, 0.70236170, 0.07504665
1446230345, -4, 0.42543155, 0.07838367
1446230375, -4, 0.07504665, 0.05059644
1446230405, -4, 0.38764933, 0.07155418
1446230435, -4, 0.62522954, 0.09991997
1446230465, -4, 0.38199475, 0.07332121
1446230495, -4, 0.20861448, 0.06400000
1446230525, -4, 0.06400000, 0.05768882
1446230555, -4, 0.69245070, 0.09465728
1446230585, -4, 0.56749272, 0.08000000
1446230615, -4, 0.06196773, 0.05986652
1446230645, -4, 0.16395122, 0.07504665
1446230675, -4, 0.73391008, 0.08763561
1446230705, -4, 0.07838367, 0.06596969
1446230735, -4, 0.06788225, 0.05059644
1446230765, -4, 0.07332121, 0.04800000
1446230795, -4, 0.05306600, 0.03919183
1446230825, -4, 0.07673331, 0.05542563
1446230855, -4, 0.06596969, 0.05059644
1446230885, -4, 0.12185237, 0.06596969
1446230915, -4, 0.09863062, 0.06196773
1446230945, -4, 0.46948484, 0.07332121
1446230975, -4, 0.65950286, 0.08313844
1446231005, -4, 0.18521339, 0.07155418
1446231035, -4, 0.19919840, 0.05768882
1446231065, -4, 0.03200000, 0.03919183
1446231095, -4, 0.18795744, 0.06788225
1446231125, -4, 0.54187822, 0.07332121
1446231155, -4, 0.86975861, 0.12699607
1446231185, -4, 0.49419025, 0.09991997
1446231215, -4, 0.19464840, 0.07504665
1446231245, -4, 0.20238577, 0.08908423
1446231275, -4, 0.11313708, 0.06596969
1446231305, -4, 0.10969047, 0.07673331
1446231335, -4, 0.05768882, 0.04800000
1446231365, -4, 0.06596969, 0.06196773
1446231395, -4, 0.18452100, 0.07332121
1446231425, -4, 0.39839679, 0.08313844
1446231455, -4, 0.09050967, 0.05768882
1446231485, -4, 0.29890466, 0.07155418
1446231515, -4, 0.15919799, 0.05768882
1446231545, -4, 0.55770957, 0.07332121
1446231575, -4, 0.33978817, 0.05986652
1446231605, -4, 0.35812846, 0.08000000
1446231635, -4, 0.40350464, 0.09329523
1446231665, -4, 0.35669595, 0.06974238
1446231695, -4, 0.07155418, 0.05542563
1446231725, -4, 0.31879774, 0.06788225
1446231755, -4, 0.05986652, 0.05542563
1446231785, -4, 0.05986652, 0.05306600
1446231815, -4, 0.44771418, 0.09465728
1446231845, -4, 0.13290597, 0.05768882
1446231875, -4, 0.44542116, 0.08158431
1446231905, -4, 0.10733126, 0.06400000
1446231935, -4, 0.07155418, 0.06196773
1446231965, -4, 0.11313708, 0.07332121
1446231995, -4, 0.39322257, 0.05768882
1446232025, -4, 0.29021370, 0.09191300
1446232055, -4, 0.41042417, 0.09465728
1446232085, -4, 0.52557015, 0.09732420
1446232115, -4, 0.06596969, 0.05059644
1446232145, -4, 0.04525483, 0.04800000
1446232175, -4, 0.28755522, 0.09465728
1446232205, -4, 0.28755522, 0.09465728
1446232235, -4, 0.51374704, 0.15512575
1446232265, -4, 0.33062366, 0.09991997
1446232295, -4, 0.23460606, 0.06196773
1446232325, -4, 0.19200000, 0.08313844
1446232355, -4, 0.10613199, 0.06196773
1446232385, -4, 0.05059644, 0.05059644
1446232415, -4, 0.17453939, 0.07155418
1446232445, -4, 0.20489998, 0.05542563
1446232475, -4, 0.08000000, 0.04525483
1446232505, -4, 0.79518551, 0.09050967
1446232535, -4, 0.58591467, 0.08466404
1446232565, -4, 0.06596969, 0.05542563
1446232595, -4, 0.12899612, 0.04800000
1446232625, -4, 0.25799224, 0.06974238
1446232655, -4, 0.13290597, 0.07155418
1446232685, -4, 0.05542563, 0.04525483
1446232715, -4, 0.07504665, 0.04800000
1446232745, -4, 0.08000000, 0.05059644
1446232775, -4, 0.15429841, 0.05542563
1446232805, -4, 0.12800001, 0.06196773
1446232835, -4, 0.64952904, 0.09991997
1446232865, -4, 0.19200000, 0.06596969
1446232895, -4, 0.06788225, 0.04800000
1446232925, -4, 0.06196773, 0.04233202
1446232955, -4, 0.08000000, 0.05768882
1446232985, -4, 0.48186305, 0.10733126
1446233015, -4, 0.19200000, 0.06788225
1446233045, -4, 0.64299297, 0.14399999
1446233075, -4, 0.70997465, 0.22964320
1446233105, -4, 0.69208091, 0.15346661
1446233135, -4, 0.55217391, 0.14310835
1446233165, -4, 0.62112159, 0.16704491
1446233195, -4, 0.66875404, 0.17083324
1446233225, -4, 0.63154411, 0.12289833
1446233255, -4, 0.14399999, 0.09329523
1446233285, -4, 0.21762353, 0.11865918
1446233315, -4, 0.23999999, 0.12393547
1446233345, -4, 0.09991997, 0.07155418
1446233375, -4, 0.84011430, 0.17600000
1446233405, -4, 0.66913676, 0.17306647
1446233435, -4, 0.70236170, 0.13763720
1446233465, -4, 0.62029672, 0.17672578
1446233495, -4, 0.37146199, 0.11426286
1446233525, -4, 0.19595918, 0.08313844
1446233555, -4, 0.63275903, 0.09600000
1446233585, -4, 0.73860407, 0.13096565
1446233615, -4, 0.62297350, 0.15919799
1446233645, -4, 0.65110368, 0.14576694
1446233675, -4, 0.05059644, 0.05059644
1446233705, -4, 0.31678385, 0.08616263
1446233735, -4, 0.03919183, 0.03577709
1446233765, -4, 0.07332121, 0.05768882
1446233795, -4, 0.05542563, 0.05059644
1446233825, -4, 0.05059644, 0.05542563
1446233855, -4, 0.05542563, 0.05306600
1446233885, -4, 0.05306600, 0.05542563
1446233915, -4, 0.06788225, 0.05306600
1446233945, -4, 0.03577709, 0.04233202
1446233975, -4, 0.04800000, 0.04525483
1446234005, -4, 0.07332121, 0.06196773
1446234035, -4, 0.05306600, 0.04800000
1446234065, -4, 0.05768882, 0.04800000
1446234095, -4, 0.05986652, 0.05059644
1446234125, -4, 0.06788225, 0.05059644
1446234155, -4, 0.05768882, 0.05306600
1446234185, -4, 0.09050967, 0.06596969
1446234215, -4, 0.05986652, 0.05542563
1446234245, -4, 0.07332121, 0.05768882
1446234275, -4, 0.04525483, 0.04800000
1446234305, -4, 0.04525483, 0.04233202
1446234335, -4, 0.06196773, 0.05542563
1446234365, -4, 0.05306600, 0.05059644
1446234395, -4, 0.05542563, 0.05542563
1446234425, -4, 0.04233202, 0.04800000
1446234455, -4, 0.05059644, 0.04800000
1446234485, -4, 0.04525483, 0.04233202
1446234515, -4, 0.05986652, 0.05306600
1446234545, -4, 0.08313844, 0.06596969
1446234575, -4, 0.05986652, 0.05306600
1446234605, -4, 0.29459125, 0.05986652
1446234635, -4, 0.33638075, 0.08763561
1446234665, -4, 0.54587913, 0.10244999
1446234695, -4, 0.06196773, 0.05059644
1446234725, -4, 0.49133289, 0.11426286
1446234755, -4, 0.07673331, 0.06196773
1446234785, -4, 0.32278785, 0.06974238
1446234815, -4, 0.07155418, 0.06400000
1446234845, -4, 0.05059644, 0.05059644
1446234875, -4, 0.04800000, 0.04800000
1446234905, -4, 0.55101359, 0.11537764
1446234935, -4, 0.05986652, 0.04800000
1446234965, -4, 0.62194532, 0.07155418
1446234995, -4, 0.09863062, 0.05986652
1446235025, -4, 0.62666100, 0.09863062
1446235055, -4, 0.18172507, 0.07155418
1446235085, -4, 0.06596969, 0.05059644
1446235115, -4, 0.47355676, 0.08763561
1446235145, -4, 0.04233202, 0.04233202
1446235175, -4, 0.04233202, 0.04233202
1446235205, -4, 0.26241952, 0.08158431
1446235235, -4, 0.42241213, 0.09600000
1446235265, -4, 0.05768882, 0.05306600
1446235295, -4, 0.08000000, 0.05059644
1446235325, -4, 0.20922714, 0.07504665
1446235355, -4, 0.08763561, 0.06974238
1446235385, -4, 0.03919183, 0.03919183
1446235415, -4, 0.51424509, 0.09050967
1446235445, -4, 0.22054479, 0.07155418
1446235475, -4, 0.08313844, 0.05542563
1446235505, -4, 0.06596969, 0.04800000
1446235535, -4, 0.05986652, 0.05986652
1446235565, -4, 0.35991111, 0.08000000
1446235595, -4, 0.89984888, 0.08466404
1446235625, -4, 0.09863062, 0.05986652
1446235655, -4, 0.35453632, 0.09600000
1446235685, -4, 0.18452100, 0.08466404
1446235715, -4, 0.07838367, 0.06400000
1446235745, -4, 0.07673331, 0.06788225
1446235775, -4, 0.04800000, 0.04800000
1446235805, -4, 0.22964320, 0.08466404
1446235835, -4, 0.68520361, 0.11426286
1446235865, -4, 0.16932808, 0.08158431
1446235895, -4, 0.70254397, 0.08763561
1446235925, -4, 0.30901134, 0.08466404
1446235955, -4, 0.59480417, 0.09050967
1446235985, -4, 0.06400000, 0.05542563
1446236015, -4, 0.03577709, 0.04233202
1446236045, -4, 0.06788225, 0.05986652
1446236075, -4, 0.09600000, 0.06196773
1446236105, -4, 0.74378490, 0.13290597
1446236135, -4, 0.14837790, 0.05542563
1446236165, -4, 0.04233202, 0.04525483
1446236195, -4, 0.05542563, 0.04800000
1446236225, -4, 0.03577709, 0.03919183
1446236255, -4, 0.03200000, 0.03577709
1446236285, -4, 0.05059644, 0.04800000
1446236315, -4, 0.05986652, 0.05542563
1446236345, -4, 0.06196773, 0.05542563
1446236375, -4, 0.04233202, 0.04233202
1446236405, -4, 0.59823740, 0.08616263
1446236435, -4, 0.75319052, 0.08616263
1446236465, -4, 0.05306600, 0.05306600
1446236495, -4, 0.05306600, 0.05542563
1446236525, -4, 0.09991997, 0.06400000
1446236555, -4, 0.05059644, 0.05059644
1446236585, -4, 0.86444432, 0.10491902
1446236615, -4, 0.06400000, 0.05542563
1446236645, -4, 0.06196773, 0.05059644
1446236675, -4, 0.15009330, 0.06400000
1446236705, -4, 0.57976550, 0.06974238
1446236735, -4, 0.07838367, 0.05542563
1446236765, -4, 0.06974238, 0.05542563
1446236795, -4, 0.04800000, 0.04800000
1446236825, -4, 0.04800000, 0.04233202
1446236855, -4, 0.06788225, 0.04800000
1446236885, -4, 0.06400000, 0.05542563
1446236915, -4, 0.04233202, 0.04233202
1446236945, -4, 0.04800000, 0.04233202
1446236975, -4, 0.06400000, 0.05986652
1446237005, -4, 0.13193938, 0.05542563
1446237035, -4, 0.03200000, 0.03919183
1446237065, -4, 0.03200000, 0.04233202
1446237095, -4, 0.03577709, 0.04233202
1446237125, -4, 0.04233202, 0.04233202
1446237155, -4, 0.39060977, 0.10119288
1446237185, -4, 0.11426286, 0.07332121
1446237215, -4, 0.17232527, 0.06974238
1446237245, -4, 0.03577709, 0.04233202
1446237275, -4, 0.06400000, 0.05542563
1446237305, -4, 0.75420952, 0.12800001
1446237335, -4, 0.52605700, 0.09050967
1446237365, -4, 0.75131881, 0.08616263
1446237395, -4, 0.48292443, 0.09329523
1446237425, -4, 0.26581195, 0.05542563
1446237455, -4, 0.04525483, 0.04233202
1446237485, -4, 0.77447271, 0.12185237
1446237515, -4, 0.03919183, 0.04233202
1446237545, -4, 0.05986652, 0.04233202
1446237575, -4, 0.05542563, 0.05986652
1446237605, -4, 0.03919183, 0.04525483
1446237635, -4, 0.29415643, 0.09465728
1446237665, -4, 0.27247018, 0.06596969
1446237695, -4, 0.44427019, 0.07838367
1446237725, -4, 0.39678711, 0.09863062
1446237755, -4, 0.43436390, 0.05986652
1446237785, -4, 0.04800000, 0.04800000
1446237815, -4, 0.05768882, 0.04233202
1446237845, -4, 0.03200000, 0.03919183
1446237875, -4, 0.86103195, 0.11865918
1446237905, -4, 0.08313844, 0.05768882
1446237935, -4, 0.09465728, 0.05986652
1446237965, -4, 0.05768882, 0.05059644
1446237995, -4, 0.23731835, 0.06400000
1446238025, -4, 0.07155418, 0.05768882
1446238055, -4, 0.72230738, 0.09732420
1446238085, -4, 0.58939970, 0.08158431
1446238115, -4, 0.06196773, 0.05542563
1446238145, -4, 0.05986652, 0.05059644
1446238175, -4, 0.06596969, 0.05768882
1446238205, -4, 0.05059644, 0.04800000
1446238235, -4, 0.07504665, 0.06196773
1446238265, -4, 0.05059644, 0.04800000
1446238295, -4, 0.08908423, 0.05986652
1446238325, -4, 0.29890466, 0.06974238
1446238355, -4, 0.04800000, 0.03919183
1446238385, -4, 0.06400000, 0.05986652
1446238415, -4, 0.08908423, 0.06596969
1446238445, -4, 0.08908423, 0.05306600
1446238475, -4, 0.69282031, 0.07504665
1446238505, -4, 0.08313844, 0.05059644
1446238535, -4, 0.08000000, 0.05306600
1446238565, -4, 0.07332121, 0.04800000
1446238595, -4, 0.61843675, 0.07673331
1446238625, -4, 0.23999999, 0.05059644
1446238655, -4, 0.43406913, 0.06974238
1446238685, -4, 0.37283775, 0.08616263
1446238715, -4, 0.30818176, 0.07673331
1446238745, -4, 0.49934357, 0.08158431
1446238775, -4, 0.52483904, 0.08616263
1446238805, -4, 0.15919799, 0.06974238
1446238835, -4, 0.04800000, 0.05059644
1446238865, -4, 0.28125432, 0.07155418
1446238895, -4, 0.05768882, 0.05306600
1446238925, -4, 0.03577709, 0.04233202
1446238955, -4, 0.05059644, 0.04800000
1446238985, -4, 0.47999999, 0.11426286
1446239015, -4, 0.45789081, 0.09732420
1446239045, -4, 0.48924431, 0.08466404
1446239075, -4, 0.66990149, 0.08158431
1446239105, -4, 0.19200000, 0.08763561
1446239135, -4, 0.13856407, 0.05986652
1446239165, -4, 0.14923806, 0.07155418
1446239195, -4, 0.04525483, 0.04525483
1446239225, -4, 0.04800000, 0.05059644
1446239255, -4, 0.10369185, 0.05059644
1446239285, -4, 0.03577709, 0.03919183
1446239315, -4, 0.04525483, 0.03919183
1446239345, -4, 0.30231109, 0.08158431
1446239375, -4, 0.34834465, 0.06974238
1446239405, -4, 0.06196773, 0.05768882
1446239435, -4, 0.03200000, 0.03919183
1446239465, -4, 0.55517924, 0.09050967
1446239495, -4, 0.09465728, 0.05986652
1446239525, -4, 0.09732420, 0.06400000
1446239555, -4, 0.04525483, 0.04233202
1446239585, -4, 0.04233202, 0.04233202
1446239615, -4, 0.05306600, 0.05306600
1446239645, -4, 0.06596969, 0.05306600
1446239675, -4, 0.06196773, 0.05306600
1446239705, -4, 0.69429678, 0.12598413
1446239735, -4, 0.07673331, 0.06788225
1446239765, -4, 0.53974807, 0.12598413
1446239795, -4, 0.10733126, 0.06196773
1446239825, -4, 0.16932808, 0.06788225
1446239855, -4, 0.04800000, 0.03919183
1446239885, -4, 0.06596969, 0.05059644
1446239915, -4, 0.08908423, 0.05986652
1446239945, -4, 0.04525483, 0.04800000
1446239975, -4, 0.05768882, 0.04800000
1446240005, -4, 0.05542563, 0.04233202
1446240035, -4, 0.05986652, 0.05059644
1446240065, -4, 0.06596969, 0.05542563
1446240095, -4, 0.48530403, 0.08616263
1446240125, -4, 0.13576449, 0.07155418
1446240155, -4, 0.47598320, 0.06974238
1446240185, -4, 0.25848791, 0.07155418
1446240215, -4, 0.55356300, 0.08616263
1446240245, -4, 0.43963620, 0.07838367
1446240275, -4, 0.05059644, 0.04233202
1446240305, -4, 0.05768882, 0.04525483
1446240335, -4, 0.08763561, 0.05986652
1446240365, -4, 0.04800000, 0.04525483
1446240395, -4, 0.64676428, 0.12185237
1446240425, -4, 0.06400000, 0.05768882
1446240455, -4, 0.04800000, 0.04525483
1446240485, -4, 0.40063947, 0.07332121
1446240515, -4, 0.29804698, 0.07332121
1446240545, -4, 0.64079952, 0.07673331
1446240575, -4, 0.07155418, 0.06596969
1446240605, -4, 0.06400000, 0.05306600
1446240635, -4, 0.30818176, 0.10851728
1446240665, -4, 0.41569218, 0.11426286
1446240695, -4, 0.77480322, 0.16000000
1446240725, -4, 0.23946607, 0.08466404
1446240755, -4, 0.19398969, 0.07838367
1446240785, -4, 0.24631687, 0.07504665
1446240815, -4, 0.80700928, 0.11757551
1446240845, -4, 0.08908423, 0.05768882
1446240875, -4, 0.07332121, 0.05059644
1446240905, -4, 0.35919911, 0.10733126
1446240935, -4, 0.29975989, 0.09329523
