timeUTC,timeOffset,activityIndex,activityCount
1435598946,-5,0.486226026,
1435598976,-5,0.494394238,
1435599006,-5,0.48259098,
1435599036,-5,0.452797599,
1435599066,-5,0.411914796,
1435599096,-5,0.368863276,
1435599126,-5,0.331242135,
1435599156,-5,0.303104019,
1435599186,-5,0.284666078,
1435599216,-5,0.273690929,
1435599246,-5,0.267520319,
1435599276,-5,0.264661252,
1435599306,-5,0.265344678,
1435599336,-5,0.271148773,
1435599366,-5,0.284136786,
1435599396,-5,0.305920333,
1435599426,-5,0.336797065,
1435599456,-5,0.374965587,
1435599486,-5,0.41596346,
1435599516,-5,0.45273627,
1435599546,-5,0.476823316,
1435599576,-5,0.480800125,
1435599606,-5,0.461424371,
1435599636,-5,0.422229593,
1435599666,-5,0.37413134,
1435599696,-5,0.333165871,
1435599726,-5,0.315679328,
1435599756,-5,0.332565382,
1435599786,-5,0.384854763,
1435599816,-5,0.462622983,
1435599846,-5,0.547873896,
1435599876,-5,0.620349717,
1435599906,-5,0.663950271,
1435599936,-5,0.671263369,
1435599966,-5,0.644688448,
1435599996,-5,0.594233406,
1435600026,-5,0.533424786,
1435600056,-5,0.475210668,
1435600086,-5,0.42919994,
1435600116,-5,0.400551812,
1435600146,-5,0.390038504,
1435600176,-5,0.394651485,
1435600206,-5,0.408506534,
1435600236,-5,0.424186388,
1435600266,-5,0.434655296,
1435600296,-5,0.435403396,
1435600326,-5,0.426005974,
1435600356,-5,0.410224339,
1435600386,-5,0.394376984,
1435600416,-5,0.384604742,
1435600446,-5,0.384295606,
1435600476,-5,0.392870315,
1435600506,-5,0.406388546,
1435600536,-5,0.419490134,
1435600566,-5,0.427614478,
1435600596,-5,0.428535096,
1435600626,-5,0.422832082,
1435600656,-5,0.413514528,
1435600686,-5,0.405221951,
1435600716,-5,0.40322179,
1435600746,-5,0.412129903,
1435600776,-5,0.434255091,
1435600806,-5,0.467874909,
1435600836,-5,0.506257981,
1435600866,-5,0.538415882,
1435600896,-5,0.552032417,
1435600926,-5,0.537946271,
1435600956,-5,0.494480877,
1435600986,-5,0.429555201,
1435601016,-5,0.359191062,
1435601046,-5,0.302554532,
1435601076,-5,0.275287555,
1435601106,-5,0.283790746,
1435601136,-5,0.322831026,
1435601166,-5,0.377496414,
1435601196,-5,0.428727991,
1435601226,-5,0.460245529,
1435601256,-5,0.464199282,
1435601286,-5,0.443498393,
1435601316,-5,0.410134921,
1435601346,-5,0.380356666,
1435601376,-5,0.368664363,
1435601406,-5,0.382884332,
1435601436,-5,0.421997409,
1435601466,-5,0.477216092,
1435601496,-5,0.535550647,
1435601526,-5,0.58426331,
1435601556,-5,0.614526625,
1435601586,-5,0.623184977,
1435601616,-5,0.612448111,
1435601646,-5,0.588131178,
1435601676,-5,0.557386705,
1435601706,-5,0.526717981,
1435601736,-5,0.500658484,
1435601766,-5,0.481149605,
1435601796,-5,0.467511789,
1435601826,-5,0.45696416,
1435601856,-5,0.445667879,
1435601886,-5,0.43016652,
1435601916,-5,0.408855082,
1435601946,-5,0.382930318,
1435601976,-5,0.356373126,
1435602006,-5,0.334843481,
1435602036,-5,0.323863379,
1435602066,-5,0.326967471,
1435602096,-5,0.344517355,
1435602126,-5,0.373569056,
1435602156,-5,0.40877832,
1435602186,-5,0.443970523,
1435602216,-5,0.473862039,
1435602246,-5,0.495434574,
1435602276,-5,0.508588669,
1435602306,-5,0.515873765,
1435602336,-5,0.521325506,
1435602366,-5,0.528718112,
1435602396,-5,0.539803411,
1435602426,-5,0.553229024,
1435602456,-5,0.564667965,
1435602486,-5,0.568267005,
1435602516,-5,0.558956965,
1435602546,-5,0.534742853,
1435602576,-5,0.498009976,
1435602606,-5,0.455203534,
1435602636,-5,0.414872306,
1435602666,-5,0.384741185,
1435602696,-5,0.368922773,
1435602726,-5,0.366422847,
1435602756,-5,0.371655563,
1435602786,-5,0.37690788,
1435602816,-5,0.375858172,
1435602846,-5,0.366701685,
1435602876,-5,0.35347093,
1435602906,-5,0.344805149,
1435602936,-5,0.350503879,
1435602966,-5,0.377216512,
1435602996,-5,0.42509124,
1435603026,-5,0.486872238,
1435603056,-5,0.549925313,
1435603086,-5,0.600441318,
1435603116,-5,0.628165414,
1435603146,-5,0.629813926,
1435603176,-5,0.609899216,
1435603206,-5,0.578722733,
1435603236,-5,0.548366905,
1435603266,-5,0.528239909,
1435603296,-5,0.521821893,
1435603326,-5,0.525779046,
1435603356,-5,0.531679265,
1435603386,-5,0.529579116,
1435603416,-5,0.512080105,
1435603446,-5,0.477335499,
1435603476,-5,0.429977942,
1435603506,-5,0.379753458,
1435603536,-5,0.338475814,
1435603566,-5,0.316405002,
1435603596,-5,0.319201048,
1435603626,-5,0.346290721,
1435603656,-5,0.391026503,
1435603686,-5,0.442562858,
1435603716,-5,0.488988152,
1435603746,-5,0.520900946,
1435603776,-5,0.534362514,
1435603806,-5,0.532143326,
1435603836,-5,0.522575003,
1435603866,-5,0.516167689,
1435603896,-5,0.521125868,
1435603926,-5,0.539559281,
1435603956,-5,0.566059635,
1435603986,-5,0.589388173,
1435604016,-5,0.596656774,
1435604046,-5,0.578256998,
1435604076,-5,0.531498729,
1435604106,-5,0.461552027,
1435604136,-5,0.379559192,
1435604166,-5,0.29897823,
1435604196,-5,0.231801333,
1435604226,-5,0.18601345,
1435604256,-5,0.164822682,
1435604286,-5,0.167286766,
1435604316,-5,0.189498958,
1435604346,-5,0.225607564,
1435604376,-5,0.26845395,
1435604406,-5,0.310127329,
1435604436,-5,0.342890458,
1435604466,-5,0.360662485,
1435604496,-5,0.360716332,
1435604526,-5,0.344847929,
1435604556,-5,0.319282289,
1435604586,-5,0.293078489,
1435604616,-5,0.275491865,
1435604646,-5,0.273280303,
1435604676,-5,0.288978482,
1435604706,-5,0.320674915,
1435604736,-5,0.363130782,
1435604766,-5,0.409545129,
1435604796,-5,0.453197652,
1435604826,-5,0.48853947,
1435604856,-5,0.511794526,
1435604886,-5,0.52138233,
1435604916,-5,0.518363566,
1435604946,-5,0.506732319,
1435604976,-5,0.493086592,
1435605006,-5,0.485286399,
1435605036,-5,0.490188969,
1435605066,-5,0.511156682,
1435605096,-5,0.546385757,
1435605126,-5,0.588912168,
1435605156,-5,0.628470366,
1435605186,-5,0.654579284,
1435605216,-5,0.659675465,
1435605246,-5,0.641147197,
1435605276,-5,0.601650359,
1435605306,-5,0.547831498,
1435605336,-5,0.488170384,
1435605366,-5,0.430849821,
1435605396,-5,0.38232091,
1435605426,-5,0.346787517,
1435605456,-5,0.326393863,
1435605486,-5,0.321664174,
1435605516,-5,0.331783963,
1435605546,-5,0.354560647,
1435605576,-5,0.386222233,
1435605606,-5,0.421436866,
1435605636,-5,0.453925463,
1435605666,-5,0.477735116,
1435605696,-5,0.488823675,
1435605726,-5,0.486266705,
1435605756,-5,0.472435604,
1435605786,-5,0.451945899,
1435605816,-5,0.429806718,
1435605846,-5,0.409678033,
1435605876,-5,0.393090465,
1435605906,-5,0.379912207,
1435605936,-5,0.3695855,
1435605966,-5,0.362209991,
1435605996,-5,0.358699434,
1435606026,-5,0.359960457,
1435606056,-5,0.365772248,
1435606086,-5,0.3743217,
1435606116,-5,0.382922112,
1435606146,-5,0.389594044,
1435606176,-5,0.394485494,
1435606206,-5,0.400077538,
1435606236,-5,0.409812846,
1435606266,-5,0.425800892,
1435606296,-5,0.446952332,
1435606326,-5,0.468786654,
1435606356,-5,0.485271136,
1435606386,-5,0.491865942,
1435606416,-5,0.488166654,
1435606446,-5,0.478640668,
1435606476,-5,0.470900469,
1435606506,-5,0.472257224,
1435606536,-5,0.486230959,
1435606566,-5,0.510755591,
1435606596,-5,0.538954621,
1435606626,-5,0.562089247,
1435606656,-5,0.573215743,
1435606686,-5,0.569831211,
1435606716,-5,0.554411898,
1435606746,-5,0.532869726,
1435606776,-5,0.511935077,
1435606806,-5,0.496826138,
1435606836,-5,0.490136945,
1435606866,-5,0.492038377,
1435606896,-5,0.501148083,
1435606926,-5,0.515242067,
1435606956,-5,0.531360305,
1435606986,-5,0.545522517,
1435607016,-5,0.552718157,
1435607046,-5,0.547763374,
1435607076,-5,0.527064113,
1435607106,-5,0.490624204,
1435607136,-5,0.443241327,
1435607166,-5,0.394012441,
1435607196,-5,0.353960102,
1435607226,-5,0.332493068,
1435607256,-5,0.334045248,
1435607286,-5,0.356302783,
1435607316,-5,0.390859286,
1435607346,-5,0.426157433,
1435607376,-5,0.451600171,
1435607406,-5,0.461201339,
1435607436,-5,0.455301443,
1435607466,-5,0.439698327,
1435607496,-5,0.422648734,
1435607526,-5,0.411129072,
1435607556,-5,0.408028621,
1435607586,-5,0.411484199,
1435607616,-5,0.416542312,
1435607646,-5,0.418235035,
1435607676,-5,0.414530764,
1435607706,-5,0.40772189,
1435607736,-5,0.403590664,
1435607766,-5,0.408752131,
1435607796,-5,0.427375301,
1435607826,-5,0.458733355,
1435607856,-5,0.496610017,
1435607886,-5,0.530801598,
1435607916,-5,0.550155431,
1435607946,-5,0.546084433,
1435607976,-5,0.515429887,
1435608006,-5,0.461822101,
1435608036,-5,0.395129599,
1435608066,-5,0.329107605,
1435608096,-5,0.277809108,
1435608126,-5,0.25172558,
1435608156,-5,0.254809668,
1435608186,-5,0.283398835,
1435608216,-5,0.327524295,
1435608246,-5,0.374258147,
1435608276,-5,0.411945148,
1435608306,-5,0.433776538,
1435608336,-5,0.439398816,
1435608366,-5,0.434068946,
1435608396,-5,0.425863367,
1435608426,-5,0.422202859,
1435608456,-5,0.427109711,
1435608486,-5,0.44019641,
1435608516,-5,0.457594556,
1435608546,-5,0.474226479,
1435608576,-5,0.486321636,
1435608606,-5,0.493044171,
1435608636,-5,0.496525579,
1435608666,-5,0.5003607,
1435608696,-5,0.507359842,
1435608726,-5,0.517745825,
1435608756,-5,0.528768674,
1435608786,-5,0.535962727,
1435608816,-5,0.535352249,
1435608846,-5,0.525381994,
1435608876,-5,0.507496688,
1435608906,-5,0.485122961,
1435608936,-5,0.461734154,
1435608966,-5,0.43919753,
1435608996,-5,0.41735094,
1435609026,-5,0.394950285,
1435609056,-5,0.371293104,
1435609086,-5,0.347497308,
1435609116,-5,0.326710973,
1435609146,-5,0.313209204,
1435609176,-5,0.310890852,
1435609206,-5,0.321862882,
1435609236,-5,0.345586639,
1435609266,-5,0.378733874,
1435609296,-5,0.415697318,
1435609326,-5,0.44963171,
1435609356,-5,0.473868964,
1435609386,-5,0.483453224,
1435609416,-5,0.476386711,
1435609446,-5,0.454172582,
1435609476,-5,0.421416042,
1435609506,-5,0.384620178,
1435609536,-5,0.350595396,
1435609566,-5,0.325019394,
1435609596,-5,0.311502989,
1435609626,-5,0.311272567,
1435609656,-5,0.323377845,
1435609686,-5,0.345289349,
1435609716,-5,0.373745058,
1435609746,-5,0.405668342,
1435609776,-5,0.438854629,
1435609806,-5,0.47209337,
1435609836,-5,0.504572836,
1435609866,-5,0.534802002,
1435609896,-5,0.559685215,
1435609926,-5,0.574446746,
1435609956,-5,0.573746738,
1435609986,-5,0.553684789,
1435610016,-5,0.513821706,
1435610046,-5,0.458234899,
1435610076,-5,0.395014895,
1435610106,-5,0.334327984,
1435610136,-5,0.285782954,
1435610166,-5,0.256104485,
1435610196,-5,0.247868071,
1435610226,-5,0.259548814,
1435610256,-5,0.286591959,
1435610286,-5,0.322929466,
1435610316,-5,0.362380145,
1435610346,-5,0.399629973,
1435610376,-5,0.430787219,
1435610406,-5,0.453691455,
1435610436,-5,0.468128386,
1435610466,-5,0.475904689,
1435610496,-5,0.480564285,
1435610526,-5,0.486490526,
1435610556,-5,0.497399746,
1435610586,-5,0.514635402,
1435610616,-5,0.536007503,
1435610646,-5,0.55592465,
1435610676,-5,0.567106078,
1435610706,-5,0.563434647,
1435610736,-5,0.542842264,
1435610766,-5,0.508915078,
1435610796,-5,0.470325764,
1435610826,-5,0.438104947,
1435610856,-5,0.421729659,
1435610886,-5,0.425600211,
1435610916,-5,0.44737605,
1435610946,-5,0.478904082,
1435610976,-5,0.50938043,
1435611006,-5,0.529439311,
1435611036,-5,0.534466291,
1435611066,-5,0.52577522,
1435611096,-5,0.509258938,
1435611126,-5,0.492256779,
1435611156,-5,0.48018443,
1435611186,-5,0.474526688,
1435611216,-5,0.473062605,
1435611246,-5,0.472060816,
1435611276,-5,0.469171622,
1435611306,-5,0.465436501,
1435611336,-5,0.465334932,
1435611366,-5,0.474831795,
1435611396,-5,0.498422948,
1435611426,-5,0.536643999,
1435611456,-5,0.585215569,
1435611486,-5,0.63616566,
1435611516,-5,0.680343002,
1435611546,-5,0.71020078,
1435611576,-5,0.721760688,
1435611606,-5,0.715160338,
1435611636,-5,0.693830728,
